cluster_num,cluster_num_intensities_avg,cluster_peak_intensities_avg,cluster_x_avg,cluster_y_avg
77.0,5.038961038961039,10.077922077922079,550.3896103896104,476.6753246753247
144.0,3.0208333333333335,7.888888888888889,509.09722222222223,482.13194444444446
2136.0,6.110486891385768,106.0814606741573,494.9007490636704,450.67322097378275
67.0,9.014925373134329,24.402985074626866,547.6268656716418,511.3731343283582
61.0,5.901639344262295,13.868852459016393,508.40983606557376,478.26229508196724
54.0,11.12962962962963,24.203703703703702,425.9074074074074,552.0925925925926
55.0,9.854545454545455,25.963636363636365,498.6363636363636,523.6
89.0,5.101123595505618,12.730337078651685,568.2134831460675,557.4831460674158
8208.0,5.308357699805068,62.05458089668616,550.0983187134503,465.8763401559454
66.0,7.242424242424242,19.242424242424242,496.77272727272725,516.7424242424242
61.0,7.475409836065574,22.65573770491803,422.27868852459017,448.1475409836066
8430.0,1.069632265717675,1.1410438908659548,407.9652431791222,427.532265717675
58.0,5.775862068965517,11.258620689655173,509.67241379310343,498.7068965517241
61.0,7.049180327868853,17.131147540983605,519.016393442623,571.1311475409836
54.0,7.574074074074074,15.333333333333334,486.3333333333333,530.1666666666666
51.0,6.215686274509804,13.27450980392157,534.9019607843137,472.4901960784314
55.0,6.963636363636364,12.709090909090909,514.7454545454545,581.0909090909091
61.0,4.557377049180328,8.278688524590164,494.44262295081967,516.1475409836065
59.0,10.152542372881356,27.983050847457626,552.5254237288135,478.91525423728814
184.0,3.739130434782609,5.706521739130435,519.179347826087,492.2880434782609
73875.0,2.0464974619289342,13.940047377326565,501.4541049069374,499.3430118443316
58.0,6.413793103448276,11.172413793103448,565.1206896551724,546.6206896551724
60.0,6.233333333333333,15.9,501.26666666666665,472.48333333333335
41.0,11.170731707317072,27.121951219512194,483.2682926829268,490.1707317073171
64.0,5.015625,9.65625,535.953125,494.203125
50.0,8.14,15.86,490.64,586.76
40.0,9.775,24.2,495.65,475.1
108.0,5.87037037037037,11.398148148148149,497.0740740740741,520.25
49.0,6.346938775510204,11.510204081632653,496.6530612244898,585.1020408163265
87.0,7.517241379310345,20.82758620689655,543.6896551724138,483.7931034482759
81.0,4.950617283950617,10.74074074074074,430.95061728395063,479.75308641975306
53.0,8.943396226415095,24.962264150943398,445.3018867924528,412.54716981132077
217.0,3.585253456221198,7.585253456221198,517.7695852534562,485.2857142857143
82.0,7.2926829268292686,23.109756097560975,441.5853658536585,488.8536585365854
54.0,7.611111111111111,21.444444444444443,486.77777777777777,551.7037037037037
71.0,6.619718309859155,17.591549295774648,449.4507042253521,498.38028169014086
344.0,2.927325581395349,5.261627906976744,439.42732558139534,508.0988372093023
51.0,9.098039215686274,27.725490196078432,500.0,442.5882352941176
57.0,8.157894736842104,18.982456140350877,481.280701754386,466.17543859649123
54.0,8.037037037037036,18.425925925925927,514.425925925926,543.2777777777778
328.0,2.341463414634146,3.7591463414634148,515.4664634146342,548.4024390243902
129.0,4.651162790697675,9.844961240310077,505.51937984496124,484.48062015503876
88.0,5.7272727272727275,10.829545454545455,480.39772727272725,418.47727272727275
152.0,3.6907894736842106,7.802631578947368,485.0131578947368,468.9605263157895
71.0,6.323943661971831,15.746478873239436,506.9718309859155,443.77464788732397
1811.0,7.5731639977912755,114.94975151849806,423.7443401435671,596.0519050248481
124.0,5.17741935483871,13.064516129032258,543.0322580645161,496.1532258064516
57.0,10.68421052631579,26.50877192982456,539.4736842105264,493.70175438596493
58.0,8.258620689655173,20.29310344827586,482.7068965517241,556.1379310344828
65.0,8.061538461538461,20.923076923076923,532.6,498.0153846153846
55.0,6.218181818181818,12.254545454545454,541.6181818181818,466.3454545454546
63.0,10.095238095238095,23.476190476190474,481.031746031746,488.1111111111111
135.0,3.422222222222222,5.940740740740741,496.5925925925926,503.0814814814815
46.0,7.3478260869565215,17.0,509.9347826086956,424.32608695652175
207.0,2.5120772946859904,5.318840579710145,470.30917874396135,435.55555555555554
67.0,9.044776119402986,24.34328358208955,477.67164179104475,492.4179104477612
61.0,9.344262295081966,25.147540983606557,489.8360655737705,458.37704918032784
74.0,5.891891891891892,13.95945945945946,514.8243243243244,521.2432432432432
189.0,4.211640211640212,7.862433862433862,465.83597883597884,516.3227513227513
185.0,3.616216216216216,7.783783783783784,517.8972972972973,496.6756756756757
68.0,9.397058823529411,25.455882352941178,495.13235294117646,554.7352941176471
72180.0,2.10563868107509,9.189526184538654,499.465655306179,498.3443613189249
55.0,7.2,15.709090909090909,500.76363636363635,481.90909090909093
75.0,9.72,26.573333333333334,444.3333333333333,528.7066666666667
132.0,5.015151515151516,8.81060606060606,463.68939393939394,507.68939393939394
67.0,8.328358208955224,19.776119402985074,501.089552238806,515.4626865671642
75.0,5.973333333333334,11.84,525.2666666666667,411.28
43.0,7.976744186046512,18.651162790697676,391.25581395348837,511.5348837209302
70.0,8.271428571428572,22.785714285714285,549.0285714285715,481.22857142857146
1275.0,2.3098039215686272,181.65725490196078,666.6501960784313,382.50039215686274
123.0,3.959349593495935,7.235772357723577,567.430894308943,487.0650406504065
223.0,3.5112107623318387,6.439461883408072,515.6278026905829,494.9506726457399
91.0,4.670329670329671,10.021978021978022,516.065934065934,510.2307692307692
115.0,4.878260869565217,12.391304347826088,474.3304347826087,517.4173913043478
1298.0,1.7596302003081663,81.23035439137134,448.6271186440678,440.771186440678
58.0,7.086206896551724,18.155172413793103,463.0344827586207,558.7758620689655
61.0,5.950819672131147,10.0,428.11475409836066,540.0819672131148
477.0,2.610062893081761,4.176100628930818,485.0775681341719,526.9811320754717
57.0,10.421052631578947,23.842105263157894,506.8070175438597,522.0175438596491
62.0,5.483870967741935,13.306451612903226,526.3709677419355,472.2903225806452
52.0,7.653846153846154,15.884615384615385,484.3269230769231,549.5
891.0,10.57800224466891,212.07856341189674,435.2300785634119,634.8518518518518
1374.0,3.2656477438136826,40.08951965065502,646.8326055312955,687.9759825327511
59.0,5.47457627118644,12.576271186440678,498.35593220338984,524.4915254237288
62.0,5.354838709677419,10.064516129032258,529.258064516129,470.9193548387097
45.0,8.2,18.511111111111113,467.1333333333333,422.1111111111111
68.0,8.867647058823529,19.16176470588235,514.8970588235294,465.04411764705884
107.0,6.186915887850467,15.74766355140187,442.0,524.2897196261682
146.0,3.4726027397260273,6.636986301369863,475.9178082191781,539.6986301369863
4068.0,6.91125860373648,197.70771878072762,453.9707472959685,518.8616027531957
48.0,9.0,26.354166666666668,479.4791666666667,437.5625
59.0,11.135593220338983,36.47457627118644,490.79661016949154,506.59322033898303
49.0,6.183673469387755,12.83673469387755,507.3673469387755,532.5714285714286
55.0,8.709090909090909,20.345454545454544,484.58181818181816,494.92727272727274
59.0,7.5423728813559325,17.796610169491526,449.77966101694915,513.7627118644068
115.0,6.017391304347826,15.773913043478261,531.3565217391305,441.09565217391304
71.0,8.394366197183098,23.943661971830984,467.92957746478874,454.0281690140845
49.0,9.755102040816327,22.551020408163264,471.57142857142856,568.7755102040817
40.0,10.9,27.15,558.725,477.85
56.0,5.5,9.285714285714286,560.6071428571429,469.55357142857144
73871.0,1.9129699070000405,8.585750835916665,498.81225379377565,498.85302757509714
68.0,7.264705882352941,19.426470588235293,534.5882352941177,460.9117647058824
49.0,7.8979591836734695,15.061224489795919,511.9591836734694,478.0408163265306
1558.0,2.1495507060333763,197.2599486521181,596.8684210526316,683.9961489088575
520.0,2.173076923076923,3.730769230769231,498.5769230769231,540.1115384615384
70.0,6.685714285714286,16.714285714285715,494.0285714285714,419.8
58.0,8.068965517241379,22.17241379310345,549.7931034482758,518.5
67.0,5.6716417910447765,14.417910447761194,477.0149253731343,585.3582089552239
70.0,10.342857142857143,29.814285714285713,496.4428571428571,500.95714285714286
48.0,6.979166666666667,15.020833333333334,554.5416666666666,457.0
49.0,7.244897959183674,13.693877551020408,449.6938775510204,530.3061224489796
51193.0,1.005098353290489,2.009278612310277,487.93975738870546,503.129275486883
58.0,5.775862068965517,10.379310344827585,493.9310344827586,474.4310344827586
63.0,5.253968253968254,10.428571428571429,533.2380952380952,498.2857142857143
71.0,6.507042253521127,12.309859154929578,523.056338028169,470.7042253521127
376.0,3.8856382978723403,157.86702127659575,540.3696808510638,533.4441489361702
58.0,6.258620689655173,13.551724137931034,486.91379310344826,550.9310344827586
60.0,6.816666666666666,16.65,520.2166666666667,545.1666666666666
76.0,4.776315789473684,10.894736842105264,491.0921052631579,430.32894736842104
80.0,8.3125,22.8375,433.625,522.325
64.0,7.65625,15.375,455.484375,502.75
56.0,7.714285714285714,17.089285714285715,450.23214285714283,562.3214285714286
52.0,10.153846153846153,27.903846153846153,421.11538461538464,478.4807692307692
63.0,6.317460317460317,13.365079365079366,516.5238095238095,384.92063492063494
47.0,9.48936170212766,25.29787234042553,472.93617021276594,557.0851063829788
225.0,2.6977777777777776,6.208888888888889,463.9377777777778,519.7511111111111
80.0,4.85,10.075,573.425,457.7
343.0,2.358600583090379,3.8979591836734695,488.00583090379007,477.4460641399417
145.0,3.779310344827586,8.117241379310345,484.60689655172416,489.4068965517241
7339.0,1.0451015124676386,3.100558659217877,412.04523777081346,512.6485897261207
91.0,5.549450549450549,11.54945054945055,506.1868131868132,482.7032967032967
209.0,3.354066985645933,7.421052631578948,524.2200956937799,523.8851674641148
101.0,4.405940594059406,8.693069306930694,514.5346534653465,489.0495049504951
135.0,5.607407407407408,13.007407407407408,523.5777777777778,514.4666666666667
55.0,10.545454545454545,23.963636363636365,486.8545454545455,509.7090909090909
175.0,2.9771428571428573,8.462857142857143,487.63428571428574,498.06857142857143
62.0,9.758064516129032,23.258064516129032,461.7903225806452,533.8064516129032
55893.0,1.0053316157658383,3.013668974647988,500.3848245755282,502.55672445565637
77.0,7.636363636363637,16.7012987012987,513.2207792207793,519.0519480519481
85.0,5.635294117647059,11.223529411764705,513.4117647058823,515.0
150.0,4.846666666666667,12.533333333333333,476.08666666666664,493.8066666666667
61.0,6.491803278688525,17.491803278688526,555.983606557377,513.2459016393443
2974.0,6.471755211835911,162.73772696704773,674.0891055817082,445.40719569603226
73.0,6.506849315068493,13.013698630136986,538.7945205479452,469.7671232876712
49.0,6.63265306122449,14.877551020408163,526.530612244898,505.53061224489795
73919.0,2.0876635235866288,16.165167277695858,498.5997781355267,498.7103045225179
55.0,7.6909090909090905,19.345454545454544,482.1636363636364,450.8727272727273
54.0,8.62962962962963,18.75925925925926,534.3888888888889,571.6296296296297
71744.0,1.342481601248885,1.509227252453167,498.52539585191795,499.8811747323818
73.0,8.0,19.47945205479452,551.917808219178,481.041095890411
76.0,7.157894736842105,16.05263157894737,489.9342105263158,485.7236842105263
42.0,11.571428571428571,30.904761904761905,531.9285714285714,431.9761904761905
72627.0,2.2070029052556213,12.933619728200256,500.3375053354813,499.92131025651616
69.0,5.478260869565218,12.391304347826088,482.40579710144925,461.4927536231884
77.0,6.376623376623376,15.480519480519481,424.1948051948052,472.987012987013
66.0,6.848484848484849,16.53030303030303,433.2878787878788,516.6969696969697
1607.0,1.4648413192283758,2.7965152457996267,408.05849408836343,565.4044803982576
59.0,4.915254237288136,9.915254237288135,526.4915254237288,445.8474576271187
59.0,6.220338983050848,19.203389830508474,480.77966101694915,507.91525423728814
69.0,6.072463768115942,13.36231884057971,461.71014492753625,544.3913043478261
73420.0,2.209670389539635,18.135399073821848,499.83281122309995,500.2020157995097
513.0,1.7855750487329434,2.7309941520467835,420.7699805068226,454.26510721247564
103.0,4.815533980582524,12.407766990291263,460.54368932038835,469.9805825242718
61.0,8.229508196721312,17.508196721311474,503.57377049180326,432.1311475409836
83.0,9.060240963855422,22.50602409638554,542.6506024096385,470.34939759036143
10823.0,6.775200960916567,94.29788413563706,545.3491638177954,519.743324401737
67.0,6.7611940298507465,15.880597014925373,454.4776119402985,463.97014925373134
57.0,7.491228070175438,18.649122807017545,530.140350877193,497.56140350877195
54.0,6.018518518518518,16.166666666666668,422.9074074074074,488.4259259259259
48.0,10.6875,23.166666666666668,463.2291666666667,409.3125
6861.0,1.9414079580236117,61.72146917358985,626.9094884127678,561.8271389010348
222.0,5.013513513513513,9.617117117117116,509.2432432432432,503.18468468468467
100.0,6.2,12.58,485.8,490.91
