Id,Predicted
9837989,2.0962148
1366508,1.8331925
6545487,1.534018
4549753,2.0333338
3455373,2.5140698
8522673,1.0078678
9278935,0.0006893277
7812755,1.4335186
8696222,1.3515532
1517072,3.3495674
5200757,3.080295
8897454,1.3654085
7344516,1.3477923
6815409,0.0009905994
8589609,2.8726676
5804656,1.3887007
8221997,1.3407083
8856793,1.8454895
9617317,3.482342
9070987,1.3580991
7596255,3.9796348
6542934,1.1676221
1390236,0.7586986
2241229,1.6812539
1262087,0.0009894073
2612410,1.4447465
3947441,1.4396191
5928635,-0.00014972687
9060214,1.1953104
1248091,0.0015167296
8421124,1.5242096
7915207,1.2934284
4111131,1.2951398
2711789,1.3364456
7632073,1.4577687
3262380,2.6352909
4657263,0.45928088
3099235,2.3126123
8180183,0.67420673
9817873,0.00331828
7853386,1.2558368
5130467,-0.0009518862
8851651,1.4532655
8291057,1.1222317
6755906,1.2936059
9968166,-0.0009518862
5539861,1.4377048
3377595,1.2893794
1545330,1.357593
1476724,3.5978143
8083900,-0.004523456
1720082,0.0015668869
6012285,1.8052664
3047101,1.4954131
4654896,0.0008581877
5728231,1.8570939
3524895,0.86491346
5379219,3.1403775
7432350,-0.005712986
7376468,1.2043383
5987282,4.0568504
1293084,0.62293136
5224761,2.4873812
4858813,3.3945448
7427961,1.2538048
1589589,0.003997147
3186377,2.550725
5338593,1.2905905
7714224,2.8435104
5656947,1.8369014
9896933,0.0017535388
8891569,1.2747006
7139042,0.56295806
5321289,2.6031625
7643358,-0.0013680458
3909790,1.027125
3221893,1.5635868
9135671,1.5465878
4871896,1.2099574
9353457,4.1626663
3979302,1.6223108
4767248,2.9165378
4661524,2.8619275
7341785,1.8239723
1257455,0.50945127
4133839,1.4091772
9083349,1.5555298
6060911,2.7507544e-05
4877227,3.198481
3980986,1.2927287
3261833,2.4023166
2922817,2.8554475
4245487,0.82318854
3146024,1.3888886
3611313,1.987545
6934039,1.9247664
7929387,1.7805641
8493226,1.5034631
7558008,0.0010103583
4868718,1.3096762
5358281,3.6872957
2795710,1.5288845
2824400,0.8547816
4915941,2.5641565
1664358,1.3140732
8346307,1.3113012
6187658,0.0012968183
6022566,1.4413302
6192433,1.2371466
2131750,0.523576
6695332,0.42485636
2997795,2.0265422
3045907,0.0014534593
9358155,3.8622649
3716364,1.5872195
8866800,1.2881362
7060222,3.1148057
9544768,1.3364711
8364505,1.5076469
2127303,-0.004586458
7128436,0.9685193
2298515,1.4205816
4247052,3.8603077
5919321,1.2824073
7004933,2.3132412
9383901,1.7161816
7560781,1.4293706
9302153,1.4578975
5940084,2.8333778
7623344,-0.0012458563
2493273,1.5549746
3165652,0.52916557
5568386,1.5413026
1554437,1.4388654
3357680,1.813801
1594764,2.3127267
3918896,2.5921905
2402696,1.5238681
1559967,1.2727393
5536098,1.019227
9412844,0.0014613271
9484589,1.3001704
8493161,1.9116889
7803126,1.6609733
5411364,1.8584614
1967089,2.1037645
8784456,1.381921
9958558,2.925874
9420379,1.6489294
6026213,1.5638121
5318987,2.531235
8021811,2.3895469
8902640,1.270842
5336825,2.536948
6752292,2.897466
3502454,3.1617055
1266214,-0.0015038848
9265684,1.9361566
8579864,1.7004063
5905139,1.3830774
5323076,2.0696936
7423557,0.33314812
6297115,2.1249995
1377303,1.3984181
7203514,1.5756414
3585120,2.4449563
3453564,2.6822703
2477543,1.7834516
3374506,3.6367888
2929845,3.5928278
6531401,1.0852506
9722847,0.7681794
1559379,0.32041746
9304766,1.3646204
4423552,1.3104651
5125058,2.1722112
3993833,0.97237605
7541606,0.9966219
7312243,1.3846493
3632867,2.9497316
5338184,1.3241289
1225942,1.2827783
5110356,1.6773286
3634533,2.309554
1773067,1.8058355
8220067,1.5381908
3024917,-0.0025613308
3177373,1.4347283
3035109,3.116129
9571052,0.53312564
9018383,1.254647
1299556,2.7922297
6619416,0.0028464198
9482384,2.571759
6779530,2.32835
3717997,2.5274675
6980721,4.1475563
1114602,1.54407
2900156,1.5514154
6428828,1.6051259
7515511,1.470314
2852303,1.6826437
6855266,2.445066
3199959,1.9456558
6690065,1.3914465
7549869,1.7471578
5183711,2.151517
1194077,2.075451
8097158,3.587459
3071093,2.2328317
4766273,1.1798954
3226653,3.6818085
5510103,1.2350988
9373327,1.874537
8678132,2.6147146
5632933,3.4466364
4222541,2.2765527
4000703,1.3676584
7435358,0.0017010868
7872174,2.9117372
2346917,1.4365109
1241757,2.8969512
1226073,1.5807515
9930767,0.66843104
4244837,4.122164
7703838,1.4460976
8475804,1.3855778
6293357,3.5566897
9019253,1.9650754
4859800,1.5204176
1237586,2.789934
5233321,2.1610653
2667640,0.0035730004
1070812,2.6648622
7687225,3.2587585
1603585,1.3222392
3464120,0.0026260018
9729240,0.7942626
2268401,3.4419463
9191289,2.874591
5345229,1.2058121
3557389,1.7305081
8374408,1.0969503
1987858,2.3297577
6339778,3.9911108
8196563,2.2346773
3753533,0.6090407
5886501,3.0598876
1578722,0.0017329156
7683860,1.180752
6221138,2.4446917
9098267,0.5653881
3053259,2.153924
6870045,1.6161367
5702194,1.6620874
3237608,3.183626
5651767,1.4099022
3594149,1.1055204
6251115,2.446071
9514714,2.7542708
4243056,0.64325476
6812522,3.3519156
1653313,1.638261
1188371,0.77696955
7488080,2.4709098
4349026,1.3362532
2385483,-0.0034068227
2695295,1.6497881
5910661,2.7433126
7071865,3.2422323
5081373,2.2754633
3689569,1.6418732
8738596,0.9312973
7642348,0.44133714
5963960,3.2254767
5873854,3.6026568
2488845,1.3554173
1079608,4.2453737
3480304,1.1157577
5546304,1.5928596
9216511,2.2071002
5929130,1.3961434
6725688,1.4455295
6868720,0.56318146
6079346,0.65455073
7549000,1.6161761
8019319,4.238117
3250813,-0.010899782
5050931,1.787767
3892464,1.9570479
3614007,1.2594421
5576595,3.5625749
9521755,1.3543172
9577946,1.4731174
2645020,1.5151316
8668951,4.6649575
4299943,0.96353364
3257020,1.8539273
7197972,1.6142933
2155375,0.0011546612
1474713,0.6241206
3121016,2.7183657
1798285,-0.0009518862
6042516,1.5121459
8666513,0.937029
4875479,3.1183038
2613250,0.0036679208
1399773,1.9560744
5428331,1.2806969
6244402,0.00076648593
6451733,0.49734455
9754665,2.0352793
6256837,2.525482
8823595,3.1844132
4593614,1.1561844
9946972,-0.0006002784
7002272,1.3725996
9193757,3.9620185
3145882,2.8597298
8020780,3.6939845
1882477,0.9528017
3265979,0.50225097
1728025,2.636404
8232378,2.5569677
5988496,2.0686834
8978076,0.45498875
4156324,2.7704234
4033912,1.1235354
4247037,0.9420539
3676297,4.394543
8080293,2.9164636
6976543,4.3189344
9151055,1.7229937
3167631,1.3891218
7112191,4.5527897
7208336,2.3456333
7243753,1.5324537
8496237,1.5699704
1651650,2.2554376
3015126,1.36219
1839916,1.5131067
4627646,1.0770192
4373525,2.5790977
1161299,3.7177427
6572469,3.7752578
8107193,1.6854429
8535581,1.2618525
9657215,0.5460011
6599921,2.3718429
8273392,1.4032551
3145803,2.2468739
8687889,1.5998813
7199987,1.2350643
9452310,1.4235843
8143283,1.266662
6358874,0.26146942
2076518,1.4893168
1082972,0.007614672
9735907,1.782519
1438849,1.0570045
7083878,2.5362163
8089861,2.4243221
9946736,1.8348813
8927807,1.5784206
2304386,1.7545334
2282035,2.8490198
9148405,3.0701218
6038131,2.0723248
8732694,1.8473717
2830459,1.1550764
7749257,1.4881434
2095436,0.0056624115
7842103,3.9019785
2137855,1.4256108
9997253,-0.0035191774
9423353,2.2272067
4298499,1.3856685
5227838,2.6819463
6273878,2.9954498
6314556,1.4404931
3044370,1.4561478
4905335,2.765559
6639513,1.5224769
5052527,1.5901523
4825377,1.7609389
8353334,0.6019108
6021362,1.8293655
1498557,0.5927999
9876185,2.5222373
9731216,4.0513163
8218278,2.0178413
5390154,4.2693987
9780636,2.854426
4851158,0.0056438744
9499671,0.7089752
2152684,2.2851238
2445360,2.1756482
3369815,2.9290688
7138945,1.1681178
3654349,2.1772263
9876924,3.3196454
5374251,0.4698165
4233080,2.9185748
8364407,1.2552512
4278491,3.581563
8330690,0.7116489
1272518,2.580807
6780965,0.0033756793
3348185,2.6116097
7653472,0.44221362
1907401,2.2487268
5633721,1.5142676
4413077,0.6000911
7376417,1.3311654
4830577,3.9906063
5702573,0.53993374
8727034,3.8511024
3265413,0.57217735
7969249,2.689665
2288150,4.507045
1016681,4.360749
7031647,-0.003200829
4945433,3.5664937
5304465,2.064321
1954287,2.388279
6365610,4.455051
7119274,2.0124164
6381406,3.2713976
2497372,0.96951914
7372069,-0.0071698427
6913492,-0.0018491745
4761041,0.25030643
3884759,1.4512997
8436856,4.3051157
5424915,2.0013928
1566207,0.4579224
2420505,1.680747
4429889,0.768819
3103702,0.001962483
6689624,1.4739289
6004588,1.4141135
4575038,2.1009412
3100631,2.0896494
5479380,1.457367
3881051,2.07549
6721819,1.3799579
4428880,1.8866357
1753089,2.5886104
8032450,3.0216875
3753101,1.375658
7519757,2.021266
8578451,0.75538516
3039602,1.3567598
3994345,2.7988303
1527506,1.4910004
1366237,3.4779046
7646783,1.6022528
3229688,0.4095833
6001469,3.013301
6220522,0.31458712
6947798,1.4872514
6362321,1.235024
4560299,3.8755968
8419345,1.4339752
3313186,1.7058835
4265486,0.00029936433
9843709,2.069922
2790800,1.4006438
5903910,2.6797462
3179609,1.4741515
5355298,2.809356
6839727,0.00041872263
9972585,1.4674827
7116062,3.1872408
5249918,3.7808943
1317369,2.0129116
6333468,0.001878053
9296341,3.1424704
2914841,2.1370096
1856370,1.4616303
5461711,1.4455906
3730196,2.744176
6141959,1.1590741
5113367,3.28492
5814633,1.3696175
2735861,3.6827123
3302729,0.43556032
1408897,1.5893049
3025532,1.7048389
9628036,1.262687
7841375,2.6090436
9919938,0.40516394
5492987,2.8058288
2386101,3.777011
2721313,1.0858474
2331237,0.000256747
9104863,1.2760255
2431592,1.7412323
1963808,3.0431778
4546032,1.7097136
5019434,1.8111889
7266275,1.402118
6182307,4.8892326
5160186,2.5085754
3667180,1.2495586
8570547,1.5637134
6231992,0.8671035
7331487,2.9216561
8603517,2.7498844
8638703,1.6057444
8289757,1.3238983
7362707,-0.009441555
5992160,0.0041656196
7292962,0.935442
7334375,1.5581952
4751829,-0.0006631613
6369110,2.6044357
1383977,3.544676
7389357,1.4416778
9687697,2.5247438
1832742,1.9980834
4172910,1.4676504
9159969,0.6275943
9536726,2.5362797
4871588,2.4619613
8348814,2.2337832
7790075,2.6618297
9260734,1.373791
9711327,1.450599
1627681,2.461071
6603021,2.2034764
3835434,1.1263777
7092740,-0.00045621395
1744729,-0.0031735897
2166344,2.198674
2990133,1.6517878
5884511,-0.0012356639
9642197,0.36723864
5797944,2.5170999
8362896,3.0309339
5651179,0.7244462
8637753,0.0024569929
9022948,1.5443859
4041492,-4.374981e-05
7364073,2.0702913
4952281,0.0010308325
3217069,1.2372167
8511135,0.4585103
9871827,1.5415016
4734754,2.3138537
3033142,0.86773926
8434626,4.468379
1815460,1.3566124
7597042,0.39337987
8097798,2.609788
6978995,2.9112427
1152380,2.7886457
1251721,4.0196896
2028630,-0.0014270544
3748563,2.7868145
5285000,1.2965113
1007209,0.0009894073
2810387,0.6053744
7850956,0.5129355
3463842,-0.007500887
2029695,-0.0027157664
7564446,3.2484736
3585028,1.7600237
7717077,1.3882875
1051472,1.613932
4379130,3.584934
1392832,0.6771032
6055596,1.1368259
5871835,2.714182
8548563,3.4801712
1121365,2.748634
7810123,3.9271414
1156727,2.472013
8190297,2.6330428
3111136,2.5336738
6715410,2.8245542
9920079,2.2943025
8737964,2.3769689
7927486,1.0017536
4610211,0.0009894073
2084947,1.6857412
6569625,0.0011787713
1784188,1.8895384
9330507,0.021529496
2846336,-0.0003376007
5391334,1.4681582
1043763,0.28977194
2934473,2.0999765
2548602,0.007866889
5774192,0.34394157
9617239,1.3267866
8240481,0.021669358
7291217,1.2843056
3043969,1.3557793
4817568,3.1747453
5993573,1.4742645
9586548,0.007416427
5999090,2.6022983
7807946,1.3270551
3001888,2.6042383
4336736,1.3365054
5495402,0.47081915
6502675,1.3666092
3736713,2.2423258
7590161,1.8739747
3564530,3.9052844
5527679,2.1688132
7823146,0.006661266
8327326,2.5160308
5204663,1.3237348
1328947,1.0814655
9369967,1.3928058
1331405,3.3969314
4700073,1.258748
6918221,1.7234681
1789451,1.3675874
7837501,2.0933928
7988987,1.4459295
2280114,-0.000698328
2703407,0.62576723
7068818,1.579391
1908916,1.2607508
7555369,1.1516004
9162943,0.67235005
8685412,1.3071766
8671153,2.2419415
8254039,0.0009894073
1706364,2.0187664
5951817,0.89274716
9380778,0.78474176
7105849,1.9467403
1302820,1.7405027
7577162,7.581711e-05
8797996,-0.0034741163
5351394,2.243226
8598769,1.2951037
7753239,1.4092422
3094638,1.8298033
7943931,-0.0005543828
8197308,2.5411656
9320506,1.9666247
3218650,2.2211266
1908922,1.2420335
9962129,2.5949023
9612629,1.5402178
9426274,1.3478934
2905923,2.8114896
9692305,4.163169
4142560,1.767322
1833420,0.0009894073
4373284,0.3571012
4409258,1.1309278
5953692,3.137475
2129391,1.3768501
4065995,0.9994185
1234936,2.2050672
4774463,1.0782975
6680110,1.6297256
1646852,1.1171205
7371004,1.9865162
5439127,4.752418
7709597,1.3647833
9981103,0.37965727
3624841,-0.00495255
8959034,1.9964088
8848300,1.2731355
5704361,2.132281
5085071,0.029791564
7736015,1.3623605
2943410,1.4270034
3796359,-0.00022596121
3021730,1.496525
7064800,2.0797632
4474952,1.3399576
8196168,0.96775293
6034024,1.6040415
9161413,2.1433005
8562768,0.96629
1823030,2.4442468
5529480,1.4454157
1869385,2.7816813
2345851,1.3019273
7102864,4.1785693
5759774,2.0694127
3615042,4.281869
5903612,1.2031555
5412575,2.7200255
8070650,1.8510886
6528210,1.6052049
4597564,1.5095084
3028871,1.5423267
2863772,2.8037639
3411077,2.966416
8142736,2.3501847
3054568,3.0713608
7172095,0.7472253
3307608,1.4097238
1257748,1.7541481
7158815,1.9468101
7541923,1.3874886
7835447,1.5027506
1781562,0.0009894073
4746289,3.534338
2921722,1.2946415
3790962,3.3770094
2471279,1.4133582
8584064,1.2549386
1301242,2.4186397
3705443,0.0012957454
8860939,2.6062598
5651291,-0.008573592
2881967,0.9284879
1921086,2.6657798
8363545,3.087359
7048166,1.7330664
2001656,2.9471633
3966159,1.4937621
2075338,2.0384345
3990644,-0.0028266907
6313730,-0.0023621917
7958775,2.844576
5651183,2.4084566
2510364,3.0369165
2969404,1.3837736
5341796,1.7760059
3040508,1.2074976
3667430,1.6872975
6617105,4.5595856
3235013,1.2318814
9339186,0.89407575
5480332,1.7758147
3236327,1.2630849
3857616,1.6595012
7637034,3.905582
7298100,0.4479922
7698192,0.00066003203
8154471,1.3058848
4586557,1.3498318
2274525,0.0002721846
2551405,0.0002721846
3334562,3.7755973
5935665,3.3553073
3957438,3.5539587
3366587,3.2856097
2267839,0.004403144
2500326,0.006618947
4022154,1.6429154
7464103,-0.0013916492
3802349,3.037231
3306032,1.3163925
2310227,1.4601648
1755030,1.4059589
1886486,1.0806751
6622069,1.3422778
7791150,0.00022256374
6925441,0.001995325
1453862,0.3985692
4258995,1.5458033
5289087,3.197588
7233632,-0.00014972687
6806341,1.4772084
3958210,1.4737759
7562317,2.4303236
3985495,1.7443391
9305561,3.2160447
9248978,1.2583301
6478395,1.5178447
5387990,1.355825
2034074,1.2652737
4147768,3.836532
2830932,1.627523
6980832,0.00016745925
7011183,1.6437836
5184977,2.0952425
1155461,1.2760212
1524124,3.296627
9356717,1.5494508
4396508,1.4436289
8447531,1.3174635
7258992,1.1145333
2235146,1.3532891
4984731,1.358533
9022030,0.73476505
8927047,2.536791
5335802,1.7798734
3071936,0.007836103
1934709,3.029245
5382435,2.7035954
3590131,1.401801
2403915,1.7204956
4029320,2.3882766
8163105,3.5878308
5246214,0.026094258
1405699,1.3975351
5825753,0.73313814
4245604,1.2347505
4842800,1.7189066
9090825,2.9401755
4051490,2.3463545
4987278,2.4650464
4387691,1.4950569
7452475,3.8267736
8472618,2.2671094
1052022,2.996954
7466769,2.021334
9266927,1.4651566
7429610,3.168711
5604508,0.00022256374
5862306,2.6193373
4447232,1.4358134
5965773,1.7497102
1685486,1.3553607
2171716,1.2322462
7297423,1.4640412
8043868,1.2725112
1098235,1.1103451
1058135,3.4542537
9409976,1.634305
8473188,3.2171378
9477831,4.2332525
2000194,1.1520228
6784688,2.9565272
5295778,1.4402394
7185944,1.5576338
5170106,1.0268828
5867953,1.298767
7511542,0.0031734407
9921073,-0.0052238107
8412660,2.1542208
9172983,0.0009894073
5456407,0.54870653
4668969,0.0019977987
5778133,3.189709
1474472,1.6590182
7577229,2.1408546
8028881,3.2791946
8126765,1.5628644
5677514,2.940629
2222704,1.2986876
2147987,1.3491681
1216162,0.29030234
6495661,0.63982654
1642392,3.7636538
6507047,2.7762096
5733943,2.2072868
7332885,1.3598392
3783699,1.756884
7903285,1.4427345
2487887,3.0140877
3345078,0.49039
4504959,0.32574484
9786952,2.703895
9331904,2.8806872
7958985,1.4210923
7224311,1.8541139
1535667,1.698005
8875814,3.597595
3122398,0.55537224
1205744,-0.0011239052
7701215,6.5237284e-05
4882142,0.00042185187
9702850,0.44906837
5560751,1.3972765
6502407,2.3590093
4527672,2.989877
2359681,1.9154694
1055804,3.673354
8736068,0.5762665
1322220,1.2181916
6045938,1.9688783
8962633,1.5184792
4208513,2.2867384
4715277,1.2993629
8857357,2.4627748
8256824,2.0602305
3367076,1.6609952
7271066,1.3665919
2369052,1.5371447
1358770,1.3252738
8129207,0.02478233
9661057,4.594195
3647164,3.0540195
5643176,2.4234362
9243808,0.54487014
2153629,2.4000578
5895414,2.039495
9686311,1.3439103
4217419,2.0620098
7829069,1.4110281
9293074,3.6859024
4764970,3.0010593
5537353,2.6738083
2637888,1.4240603
9811498,3.837233
3189024,0.2509641
3370299,0.84976697
2640528,1.5676919
3941212,1.7367126
5334968,-0.00031340122
6876919,0.96591794
6807596,1.5583943
5798117,2.1093721
1193117,1.7052419
8841595,0.003654927
1324193,1.6445419
7488329,2.233121
5330019,1.5205905
5823957,3.1410546
6368047,-0.0054371357
3870403,3.219624
3133486,1.0256269
6640650,-0.0013916492
2870353,1.2592962
6688311,0.91486526
2034623,1.4271373
1103912,1.8750054
3266105,1.6535455
3418879,0.017376214
4190396,3.3520515
2950521,1.4805918
7276667,0.0017207265
6564612,0.98465455
4075156,2.9191551
2138932,1.5558487
8641692,4.291785
6006407,1.3695496
3859873,1.9687021
8930064,2.0592537
9686926,0.0033689737
5241294,3.224395
5427032,3.781726
8969723,1.9864559
2928637,1.2648091
6667335,3.2846901
1519045,1.7248383
6710259,3.577999
1817178,0.0014362633
2882173,1.8847867
9712990,3.9016764
2215604,1.2061391
9344118,1.388613
9722112,0.0021230876
3064421,0.29897538
4233798,1.4813788
9724582,0.0016798675
6630608,1.8085715
8453501,2.2474976
6864281,0.026493281
8800439,-0.0005400181
7820130,1.4763336
1615248,1.2336645
1619874,3.0996623
9024296,1.4191486
4730682,1.3705707
1792670,2.8853638
2005533,3.67105
7770489,2.2612197
4735785,1.2140572
7147944,1.7407492
9422232,-0.0014724731
6807954,2.613422
6099480,2.8201606
5210357,2.2478495
6051847,1.2157148
9861109,2.644578
1184175,3.9796817
6238846,0.010403097
5124650,2.818833
1641635,1.3145545
2950081,2.1131883
2283459,0.7221123
4224955,1.3947457
2458604,1.2415109
4789919,1.3590574
7562405,4.1398234
3180783,2.1919432
6251564,1.2737229
2631764,3.712088
8547727,4.415612
7873642,1.2661037
2532657,2.5470746
5151481,1.6292301
3944122,2.2201333
4163162,1.4436233
6914716,1.4351115
3966339,1.0581102
9572463,2.4416614
1224625,3.3947854
4571945,2.868567
7107389,0.5148938
6760835,1.98569
5013517,0.7273923
2928977,-0.006416321
6272916,1.3585006
5310982,1.3173208
4318520,1.3798995
8265743,1.000386
4196369,1.7311536
1254366,0.7188563
1537945,4.69839
2620117,3.9759784
6910929,1.6327081
1689425,-0.0035495162
7710890,1.2312284
1969728,2.2079217
4246435,1.9050343
7244551,2.4990504
7942293,1.5027645
4598390,1.2372159
1891609,2.2881951
6436658,0.56137264
2081584,2.4101856
2334742,1.4370013
7951954,1.55097
4904034,2.8784971
9780446,2.631154
7994823,2.73039
8740019,2.29809
8337945,-0.016284704
8279852,1.4297326
9171210,1.2455628
5642857,1.804504
8726311,1.5268565
8422151,1.9983417
7138022,1.475196
4636406,1.4597989
2203981,1.3175267
1756607,3.0277598
9846306,1.9188926
3846700,1.6866412
8682433,3.478717
2466743,1.8367804
7823213,2.5963225
9097479,1.417699
4831219,1.2912929
3828429,0.0071027577
1490858,0.679392
4966725,-0.0006160736
3106339,1.3339896
1372131,3.2596817
3783311,1.33752
7308594,-0.015647829
9039662,1.3786647
7378419,3.3462052
1759709,1.4543655
5020707,1.68135
3677070,3.4305208
8291212,2.5549104
1554410,1.397541
8485472,0.81796134
1485872,0.7719078
3895462,1.4237477
4487218,2.6879992
4706564,3.1994152
4920846,1.7617191
5055625,0.7378391
2340431,3.6213288
5211460,0.016483694
5695430,4.686605
2161265,0.0064201057
